CP3,C3,F5,PO3,PO4,F6,C4,CP4
-1187.1407564425688,133.83280952644708,-51.444643154456465,-1139.1619951000814,157.71081356230457,258.5274860469373,160.23775187340078,172.13295650460026
-1133.6090758988964,139.85696359526008,-55.692439680390336,-1097.131038388529,157.64967586727477,251.83255719129792,158.97542078490318,170.27838147445246
-1059.4246694961216,143.59523574850883,-50.986592050840244,-1035.333102346989,153.65317113991532,247.8275115214896,157.74453154400783,166.8350432263999
-947.8801921399905,132.97255709225539,-41.95709197571174,-926.3026212429228,130.492982495686,222.49173325206272,133.5397660903511,137.69608074617116
-795.245438504527,111.29575557349165,-30.879139222724582,-768.1635113318175,92.5357912089066,171.76381238966727,86.97012626021188,83.95367456815063
-639.8413066418441,99.33404045757052,-14.640363423920085,-613.9845045349387,68.35195618552005,128.58091160249467,51.226593421734805,41.919914820096004
-538.6758426407027,108.57407278316089,8.708992132607833,-526.2113021126063,75.53539304134135,127.659373202106,52.70229284256239,42.408594016011605
-532.455296474581,133.09883272283935,38.440385410893654,-537.5986565284281,108.268200214568,177.35990666093457,91.37632472476808,87.79372956167283
-626.1578031388663,160.01762087840325,70.44849609861583,-642.7001916548037,149.51749242318726,257.22552077735867,147.73952199099762,156.53118517332484
-774.5255288307594,171.43210288267238,93.1646130580474,-785.1181703937893,173.6772952628059,320.6328330512355,185.73583948615408,206.83616177597304
-914.5446294800847,158.30657385236913,94.75502900066303,-900.8336161714722,165.8016482452274,331.2547572404234,182.61549514879795,210.49830415424543
-1022.6635715936002,134.8305197664386,74.15470519272714,-984.1516382511675,143.0555479862207,300.58508457881703,157.65254642872299,185.40534443573193
-1112.0021590534056,119.54610203900364,38.57499450919787,-1064.7144316675744,131.77756297033574,263.7902137052117,142.53260216156,166.96782874533136
-1189.5817861108708,112.00564886577405,-2.6883972287123754,-1144.331642673458,134.01318754759706,237.02867622163222,141.53258170941353,165.79951792337448
-1248.0541344160558,104.9382276986939,-38.867542082319545,-1202.1022937512507,140.40455118871074,217.96864820722794,143.17563270472365,174.14222904588686
-1288.038193204462,102.38197465496376,-62.44533034154099,-1235.4096818326354,154.42729918852405,207.60626573050027,146.12440937459945,190.43804644233617
-1329.6702415416635,110.60769895581757,-76.5165091561816,-1267.103525437213,180.4312112227622,213.49408800574253,155.16509762103735,218.59889199028413
-1399.4710769541487,125.0469783646993,-90.96587701209162,-1322.8906611266523,207.02130819602382,236.72005236626404,167.72978193817687,253.662149018597
-1503.398862022072,136.66486762918012,-110.80709589803881,-1407.4747389018721,218.83707505165785,264.9100076510375,175.2384793424131,279.89574990317135
-1621.964963358497,145.43362704046294,-131.34486803906665,-1504.321582288957,214.2654442688239,288.01015674786305,176.72650300898036,287.7900311488865
-1727.2378262303143,160.2381967266358,-143.25474526899245,-1589.6568240513093,204.71272361232823,311.2093030146096,182.74400290793668,282.7809320139104
-1791.71027321219,185.83028122361827,-140.47709695088918,-1640.7620397717628,201.96980894793154,340.23795755142254,201.2230997206916,272.8599445685095
-1776.1361009311074,208.5591578883787,-126.27355817964886,-1620.4784805276959,201.07351294854197,357.06120739202186,217.46794545076165,250.71307840279283
-1621.8638235148692,197.85694921252207,-110.54308834222464,-1462.713783246869,174.63181282030308,322.32047020010083,195.58220973854645,192.5949092752304
-1273.9879618808286,126.30203520325793,-99.32012034028122,-1101.8810098914425,91.23698141714198,200.71407887301294,102.49323881497517,73.32947133244815
-742.8248557062905,8.864463505992376,-84.91608404566443,-556.7821291247067,-35.98630196818387,7.394688406543281,-46.126893532317226,-91.92280208402968
-151.07232623383283,-90.19382649802799,-51.32759895167785,22.92553123324882,-138.97834712730048,-166.5622804060971,-170.70934765456565,-226.94724812499786
332.12020110467176,-121.15039937238774,5.672013934339418,457.6309342864437,-167.43373099746296,-229.407962004993,-204.35723085666527,-266.17235064244204
630.2633477085039,-98.73745960352876,71.77964865088506,692.7605106623657,-141.67346175236906,-187.73568263080602,-166.4286990943744,-229.8929887212196
796.9674747589536,-72.64314920991296,128.24109023776145,811.9510488238841,-115.84439333159,-126.32673976276239,-126.25241618287637,-189.41258266337246
920.1127358615797,-74.63196977364389,164.91717265884515,915.6955978964709,-120.38193547312032,-111.18684615012133,-123.81549477009179,-185.886496888598
1029.441539281892,-99.64694446729393,182.54060144700313,1023.0504203426665,-144.7195665756411,-143.4934481569703,-145.60629034494718,-205.0870613183409
1098.6658030095825,-124.63642785847726,186.57632630429612,1088.2469374546533,-159.91824863216516,-189.27293221862703,-157.9387022694391,-211.69048213056672
1102.3531070380172,-138.9756092814264,178.88701694875257,1079.7200909188484,-153.05482551913497,-226.72025159210403,-147.90095684006994,-191.52056436905602
1051.9875083138954,-150.86425026188223,158.18908975168034,1018.4405763826028,-136.84138553003916,-259.8831214748597,-131.1563938091409,-160.13802692933385
993.0292234329984,-170.14396469718014,125.9999386816841,958.8655103946787,-130.06576358281546,-301.27750840827764,-131.24701383046192,-142.80191701775945
969.0586097092535,-196.37282059795388,85.39413619239356,944.9708764545771,-138.2389336003655,-350.3891235138102,-157.90833239482942,-151.2155573213928
979.3949752731207,-220.25228179862182,36.588001089283146,970.6493684524614,-151.4976511493959,-388.98583320894033,-200.52770598651824,-173.86540801798083
981.2862073077899,-228.6629947701838,-18.15382409762938,984.8695063214802,-152.44815205500794,-396.2106272884686,-236.47571168238727,-185.95236371110943
