label,metric,probability,timestamp
focus,awareness,0.28766197230263857,1697158276225
focus,awareness,0.4688428789907405,1697158277221
focus,awareness,0.41268975276625736,1697158278119
focus,awareness,0.4807912602524218,1697158279138
focus,awareness,0.3660563666327866,1697158280122
focus,awareness,0.49966539651191355,1697158281106
focus,awareness,0.3670215591680289,1697158282102
focus,awareness,0.3179163192368744,1697158282988
focus,awareness,0.47798102518610186,1697158284003
focus,awareness,0.36486952138345347,1697158285166
focus,awareness,0.5190957772339126,1697158285975
focus,awareness,0.26998040130213946,1697158286970
focus,awareness,0.35533187822029216,1697158287867
focus,awareness,0.4549133096231175,1697158288856
focus,awareness,0.3052014559971708,1697158289955
focus,awareness,0.15045407412229111,1697158290857
focus,awareness,0.4265799423994985,1697158291848
focus,awareness,0.30120906480102094,1697158292918
focus,awareness,0.5986893135095093,1697158293738
focus,awareness,0.46527435113503307,1697158294766
focus,awareness,0.4756649919498752,1697158295730
focus,awareness,0.43926128336544606,1697158296773
focus,awareness,0.40036082512446963,1697158297724
focus,awareness,0.4875443821408927,1697158298630
focus,awareness,0.37102461146985244,1697158299610
focus,awareness,0.44273332602639554,1697158300639
focus,awareness,0.33453495579924203,1697158301605
focus,awareness,0.4549739899750848,1697158302601
focus,awareness,0.5562092497047388,1697158303502
focus,awareness,0.46103489911007356,1697158304487
focus,awareness,0.60762903161995,1697158305492
focus,awareness,0.45471242778557946,1697158306479
focus,awareness,0.4457542640505496,1697158307497
focus,awareness,0.28618544999663625,1697158308477
focus,awareness,0.5570362492455091,1697158309407
focus,awareness,0.41103192375144754,1697158310381
focus,awareness,0.26062692939198145,1697158311358
focus,awareness,0.26858693933139643,1697158312357
focus,awareness,0.4019825670843161,1697158313353
focus,awareness,0.3080566178942135,1697158314268
focus,awareness,0.37784184693344014,1697158315407
focus,awareness,0.2974046182082918,1697158316243
focus,awareness,0.4361197042011335,1697158317228
focus,awareness,0.3817567654878112,1697158318227
focus,awareness,0.48701093794665556,1697158319119
focus,awareness,0.4211857066533333,1697158320135
focus,awareness,0.41994141869539536,1697158321115
focus,awareness,0.5727206998542924,1697158322106
focus,awareness,0.4201628133771455,1697158323109
focus,awareness,0.521308655972488,1697158324100
focus,awareness,0.5690707758732855,1697158325052
focus,awareness,0.5781932819055702,1697158325991
focus,awareness,0.4167999551103586,1697158326985
focus,awareness,0.4244339441806643,1697158327975
focus,awareness,0.468004044940466,1697158328969
focus,awareness,0.46594151479104684,1697158329883
focus,awareness,0.35811923398408724,1697158330868
focus,awareness,0.39319818209101615,1697158331860
focus,awareness,0.48253407943028104,1697158332893
focus,awareness,0.4771959532352592,1697158333846
focus,awareness,0.38249632770813713,1697158334756
focus,awareness,0.40740394278314107,1697158335791
focus,awareness,0.4104367371068388,1697158336751
focus,awareness,0.6367520516167046,1697158337741
focus,awareness,0.3676858618223946,1697158338733
focus,awareness,0.5288762113523817,1697158339727
focus,awareness,0.5001502039566117,1697158340738
focus,awareness,0.4851502238190568,1697158341618
focus,awareness,0.4223498350153984,1697158342617
focus,awareness,0.4822990112900281,1697158343603
focus,awareness,0.5359458251917115,1697158344601
focus,awareness,0.4366601753471099,1697158345594
focus,awareness,0.6215600919304084,1697158346492
focus,awareness,0.6310860220635155,1697158347485
focus,awareness,0.4026520349599978,1697158348477
focus,awareness,0.5968427880462593,1697158349580
focus,awareness,0.4820760433343054,1697158350455
focus,awareness,0.4335535680998122,1697158351421
focus,awareness,0.5663204750235311,1697158352363
focus,awareness,0.44690855893246717,1697158353369
focus,awareness,0.28661807961265234,1697158354391
focus,awareness,0.32091280625179364,1697158355368
focus,awareness,0.5603488774715997,1697158356248
focus,awareness,0.5668697028209664,1697158357265
focus,awareness,0.3805805800901703,1697158358232
focus,awareness,0.4856712877117463,1697158359228
focus,awareness,0.5834942983104041,1697158360257
focus,awareness,0.5809875215328817,1697158361128
focus,awareness,0.465886162070262,1697158362109
focus,awareness,0.4564923535862292,1697158363119
focus,awareness,0.33764177556796615,1697158364112
focus,awareness,0.35095989405274486,1697158365143
focus,awareness,0.5556203407063657,1697158366015
focus,awareness,0.5307340876613945,1697158366996
focus,awareness,0.44717808571467854,1697158367983
focus,awareness,0.3277674295588026,1697158368973
focus,awareness,0.570995052813506,1697158370003
focus,awareness,0.6294044263839175,1697158370971
focus,awareness,0.4213802686101938,1697158371866
focus,awareness,0.5555693759837257,1697158372897
focus,awareness,0.5674814114729713,1697158373855
focus,awareness,0.5496455691592097,1697158374870
focus,awareness,0.6057513808157742,1697158375858
focus,awareness,0.6533077860816703,1697158376731
focus,awareness,0.607165851023936,1697158377739
focus,awareness,0.36274727500831144,1697158378729
focus,awareness,0.40113390785804354,1697158379735
focus,awareness,0.4060320211915117,1697158380723
focus,awareness,0.5441674970393524,1697158381621
focus,awareness,0.5776767668612288,1697158382610
focus,awareness,0.4735438831733301,1697158383610
focus,awareness,0.3473614175768317,1697158384677
focus,awareness,0.4461784788759202,1697158385605
focus,awareness,0.3808549473416788,1697158386596
focus,awareness,0.5614246413660346,1697158387495
focus,awareness,0.45921541927721843,1697158388483
focus,awareness,0.4534498520572553,1697158389624
focus,awareness,0.47569012193059523,1697158390489
focus,awareness,0.6314571058598326,1697158391477
focus,awareness,0.6234751057756586,1697158392371
focus,awareness,0.7142705946041843,1697158393364
focus,awareness,0.5793629343770821,1697158394372
focus,awareness,0.4914437018546711,1697158395408
focus,awareness,0.582108440851452,1697158396353
focus,awareness,0.5740261791276754,1697158397263
focus,awareness,0.4753905582080014,1697158398242
focus,awareness,0.6665182107861687,1697158399238
focus,awareness,0.5008935215923779,1697158400239
focus,awareness,0.6966616072138787,1697158401242
focus,awareness,0.5781865872850751,1697158402222
focus,awareness,0.5926634620464648,1697158403113
focus,awareness,0.5345082244816423,1697158404110
focus,awareness,0.41569951698060265,1697158405143
focus,awareness,0.47395355001992706,1697158406104
focus,awareness,0.4594586064384405,1697158407103
focus,awareness,0.577818908902079,1697158407988
focus,awareness,0.6295354847830437,1697158408992
focus,awareness,0.491687606155742,1697158409990
focus,awareness,0.5347263503399436,1697158410977
focus,awareness,0.5645216929654007,1697158411972
focus,awareness,0.5402935030864089,1697158413033
focus,awareness,0.460724311544801,1697158413868
focus,awareness,0.6147758847183863,1697158414858
focus,awareness,0.5352753201017852,1697158415861
focus,awareness,0.4821508400297546,1697158416861
focus,awareness,0.46956603542871245,1697158417844
focus,awareness,0.45045529055547584,1697158418733
focus,awareness,0.4295022077367918,1697158419779
focus,awareness,0.627540978789517,1697158420903
focus,awareness,0.5218287369580127,1697158421728
focus,awareness,0.5764525639270897,1697158422720
focus,awareness,0.571935559967298,1697158423613
focus,awareness,0.5170858753983761,1697158424655
focus,awareness,0.45316245616767115,1697158425862
focus,awareness,0.4412805666168863,1697158426607
focus,awareness,0.2874878322647405,1697158427601
focus,awareness,0.47549602251056045,1697158428564
focus,awareness,0.5319829920499812,1697158429560
focus,awareness,0.5150277299249971,1697158430601
focus,awareness,0.5169629582405275,1697158431556
focus,awareness,0.44993624367996565,1697158432473
focus,awareness,0.4480830238838862,1697158433477
focus,awareness,0.5660156886430759,1697158434363
focus,awareness,0.50280913191715,1697158435376
focus,awareness,0.40102837076744413,1697158436384
focus,awareness,0.5037346649321565,1697158437350
focus,awareness,0.4567109383266278,1697158438352
focus,awareness,0.40997500504352996,1697158439241
focus,awareness,0.5475687602938822,1697158440242
focus,awareness,0.4351483352001084,1697158441271
focus,awareness,0.35399169950106857,1697158442227
focus,awareness,0.48268208807602386,1697158443274
focus,awareness,0.35587860948289507,1697158444162
focus,awareness,0.419725723679048,1697158445154
focus,awareness,0.44377721039843426,1697158446118
focus,awareness,0.5968967876822483,1697158447106
focus,awareness,0.5151153446845897,1697158448102
focus,awareness,0.34514840128147706,1697158449102
focus,awareness,0.353291684505729,1697158450017
focus,awareness,0.509484567486153,1697158451023
focus,awareness,0.23993472332858612,1697158451987
focus,awareness,0.3197155329801637,1697158452986
focus,awareness,0.2138825585682043,1697158454026
focus,awareness,0.3891797045925174,1697158454896
focus,awareness,0.3479542333308697,1697158455879
focus,awareness,0.5152271665053609,1697158456906
focus,awareness,0.4833438624782267,1697158457863
focus,awareness,0.48523534922113737,1697158458849
focus,awareness,0.5623504097781484,1697158459754
focus,awareness,0.4326228043655042,1697158460797
focus,awareness,0.5472996665758673,1697158461780
focus,awareness,0.42058663903174043,1697158462732
focus,awareness,0.6284700787034054,1697158463727
focus,awareness,0.45007527055401975,1697158464778
focus,awareness,0.3319980597825347,1697158465655
focus,awareness,0.31945536737024455,1697158466633
focus,awareness,0.4915149581932499,1697158467609
focus,awareness,0.4560408982537001,1697158468613
focus,awareness,0.5102824481346461,1697158469599
focus,awareness,0.41919418964865124,1697158470496
focus,awareness,0.45838289824643197,1697158471500
focus,awareness,0.3703502853074728,1697158472487
focus,awareness,0.3394554344292202,1697158473476
focus,awareness,0.3087442280811429,1697158474473
focus,awareness,0.3643132297149319,1697158475377
focus,awareness,0.20920618382418782,1697158476367
focus,awareness,0.3679203746239975,1697158477363
focus,awareness,0.4758306670808681,1697158478353
focus,awareness,0.5730672617137458,1697158479350
focus,awareness,0.6051072771439745,1697158480346
focus,awareness,0.4381868738128162,1697158481241
focus,awareness,0.5176357101314605,1697158482231
focus,awareness,0.44466873045314026,1697158483240
focus,awareness,0.5437175633103839,1697158484245
focus,awareness,0.33186511940123137,1697158485234
focus,awareness,0.604077481573776,1697158486114
focus,awareness,0.461079573962537,1697158487112
focus,awareness,0.3163652839009557,1697158488108
focus,awareness,0.30630195410343575,1697158489102
focus,awareness,0.4266911259517363,1697158490107
focus,awareness,0.5098472198637903,1697158491052
focus,awareness,0.38180644279435916,1697158492033
focus,awareness,0.5070458286616447,1697158492990
focus,awareness,0.45356533169950486,1697158493978
focus,awareness,0.47846664238398956,1697158495058
focus,awareness,0.5145257310604743,1697158495988
focus,awareness,0.5157983393560033,1697158496876
focus,awareness,0.3739082075576884,1697158497902
focus,awareness,0.5337447777028878,1697158498858
focus,awareness,0.5981116208733185,1697158499856
focus,awareness,0.4161287086125853,1697158500941
focus,awareness,0.551571132942123,1697158501745
focus,awareness,0.5776596340901746,1697158502822
focus,awareness,0.5610543127688725,1697158503732
focus,awareness,0.47564635648114995,1697158504726
focus,awareness,0.5329736829682871,1697158505763
focus,awareness,0.5257583949510136,1697158506625
focus,awareness,0.48355390908804297,1697158507620
focus,awareness,0.5351434869959626,1697158508620
focus,awareness,0.508501375640299,1697158509609
focus,awareness,0.4815627685392607,1697158510600
focus,awareness,0.4686483947717174,1697158511621
focus,awareness,0.5045117986230645,1697158512484
focus,awareness,0.7191081554129651,1697158513485
focus,awareness,0.5362597704568863,1697158514515
focus,awareness,0.5356406459002704,1697158515482
focus,awareness,0.6269009354137411,1697158516518
focus,awareness,0.4529396127570483,1697158517387
focus,awareness,0.42033596640463655,1697158518367
focus,awareness,0.45913637779554267,1697158519363
focus,awareness,0.5209703525398944,1697158520351
focus,awareness,0.4878013400266499,1697158521370
focus,awareness,0.5066635009920758,1697158522284
focus,awareness,0.6481170726494018,1697158523239
focus,awareness,0.5577771356071138,1697158524236
focus,awareness,0.5033586741521892,1697158525267
focus,awareness,0.5364015744988786,1697158526253
focus,awareness,0.48905896179356256,1697158527232
focus,awareness,0.44933898767831315,1697158528112
focus,awareness,0.3730673371761657,1697158529111
focus,awareness,0.0611048900216212,1697158530216
focus,awareness,0.30411579761578905,1697158531150
focus,awareness,0.17059738864251112,1697158532097
focus,awareness,0.40800278153948544,1697158533075
focus,awareness,0.3688313557105384,1697158533989
focus,awareness,0.5349238845375492,1697158535018
focus,awareness,0.54796373903394,1697158536005
focus,awareness,0.42261734508274534,1697158536977
focus,awareness,0.4893722568477813,1697158537881
focus,awareness,0.5183014112198121,1697158538856
focus,awareness,0.39761027684521083,1697158539870
focus,awareness,0.3236682532941485,1697158540880
focus,awareness,0.34375748214228125,1697158541857
focus,awareness,0.6067456000529237,1697158542845
focus,awareness,0.40441506850426556,1697158543742
focus,awareness,0.41325422151763225,1697158544731
focus,awareness,0.17471302472344027,1697158545750
focus,awareness,0.5238398788943195,1697158546727
focus,awareness,0.33599647410741784,1697158547769
focus,awareness,0.4207638974268103,1697158548620
focus,awareness,0.3283480907551756,1697158549610
focus,awareness,0.43952903255964415,1697158550625
focus,awareness,0.2474113429914057,1697158551602
focus,awareness,0.35810641723117015,1697158552604
focus,awareness,0.23778634460536058,1697158553496
focus,awareness,0.4445268875224217,1697158554494
focus,awareness,0.1838522504742284,1697158555495
focus,awareness,0.3079197098637314,1697158556544
focus,awareness,0.431844412676882,1697158557476
focus,awareness,0.4172258681810953,1697158558477
focus,awareness,0.3746294766321474,1697158559362
focus,awareness,0.34239349944957226,1697158560373
focus,awareness,0.5442045647683473,1697158561403
focus,awareness,0.5106052533808749,1697158562362
focus,awareness,0.47359379143756075,1697158563349
focus,awareness,0.49954997481257557,1697158564250
focus,awareness,0.3875253322412104,1697158565338
focus,awareness,0.5851019575193939,1697158566259
focus,awareness,0.5445743005790955,1697158567224
focus,awareness,0.6525439957492941,1697158568231
focus,awareness,0.39917631170053075,1697158569153
focus,awareness,0.5018858733881774,1697158570154
focus,awareness,0.48505021673674226,1697158571143
focus,awareness,0.525676010080645,1697158572105
focus,awareness,0.4786452768011846,1697158573117
focus,awareness,0.502991438603627,1697158574102
focus,awareness,0.3271862986297552,1697158574987
focus,awareness,0.44973552128739275,1697158576026
focus,awareness,0.47379895006553885,1697158577028
focus,awareness,0.45001062670618863,1697158577981
focus,awareness,0.5274733024366003,1697158578975
focus,awareness,0.5558909265781714,1697158579935
focus,awareness,0.35222069590752264,1697158580915
focus,awareness,0.404947710609302,1697158581869
focus,awareness,0.47161522086645896,1697158582850
focus,awareness,0.4683238685529453,1697158583848
focus,awareness,0.5092013894634035,1697158584754
focus,awareness,0.5297440018591348,1697158585772
focus,awareness,0.5948640937214975,1697158586830
focus,awareness,0.5165492800784416,1697158587735
focus,awareness,0.3271253968126647,1697158588812
focus,awareness,0.39067787582582636,1697158589726
focus,awareness,0.3464801331312116,1697158590625
focus,awareness,0.33267601520705337,1697158591692
focus,awareness,0.3006107491574395,1697158592609
focus,awareness,0.2633518464232051,1697158593603
focus,awareness,0.36972839629246396,1697158594608
focus,awareness,0.273229215173483,1697158595505
focus,awareness,0.30838832136740446,1697158596542
focus,awareness,0.37565258298340704,1697158597484
focus,awareness,0.4617231817905275,1697158598476
focus,awareness,0.2747837131090656,1697158599482
focus,awareness,0.29043337558367,1697158600479
focus,awareness,0.3117241005188664,1697158601403
focus,awareness,0.37174840089672434,1697158602359
focus,awareness,0.5643168047645037,1697158603341
focus,awareness,0.4817718230207593,1697158604336
focus,awareness,0.467950552110943,1697158605420
focus,awareness,0.5126982302583535,1697158606263
focus,awareness,0.36678662663896566,1697158607233
focus,awareness,0.38716919773533603,1697158608244
focus,awareness,0.3167406516397472,1697158609253
focus,awareness,0.4078614613453002,1697158610277
focus,awareness,0.4815653526081044,1697158611163
focus,awareness,0.44732786179423206,1697158612107
focus,awareness,0.4570607351327569,1697158613112
focus,awareness,0.3680413589891438,1697158614094
focus,awareness,0.35608849392906805,1697158615094
focus,awareness,0.46520611881612906,1697158615988
focus,awareness,0.4734737101514899,1697158617001
focus,awareness,0.49120247128635997,1697158618017
focus,awareness,0.33592557624066544,1697158618967
focus,awareness,0.5030782602402604,1697158619965
focus,awareness,0.282945963388112,1697158620987
focus,awareness,0.40429517293951306,1697158621860
focus,awareness,0.3617573413766298,1697158622854
focus,awareness,0.2958339378590708,1697158623846
focus,awareness,0.48021360739785246,1697158624848
focus,awareness,0.5317769018249153,1697158625900
focus,awareness,0.5804179803114751,1697158626747
focus,awareness,0.49735237058785986,1697158627721
focus,awareness,0.30850743270731906,1697158628780
focus,awareness,0.4091699298871092,1697158629713
focus,awareness,0.4460479127672198,1697158630725
focus,awareness,0.36412821891840597,1697158631665
focus,awareness,0.3412139081534243,1697158632607
focus,awareness,0.41222240033374535,1697158633625
focus,awareness,0.32616061685303527,1697158634594
focus,awareness,0.3553172084285592,1697158635589
focus,awareness,0.25088442868340166,1697158636606
focus,awareness,0.44052330747167184,1697158637570
focus,awareness,0.5627590449600675,1697158638479
focus,awareness,0.48598973942332335,1697158639473
focus,awareness,0.45118954162800184,1697158640465
focus,awareness,0.5216248770633888,1697158641503
