CP3,C3,F5,PO3,PO4,F6,C4,CP4
-4.9824361392578,-12.458719808221371,-14.83129556370231,-13.922696381044338,-13.228071062763188,-13.67198746804069,-13.772467926412892,-12.014733233989979
-7.826789672604726,-2.4827245274247947,1.4201717660206383,2.99481730712227,4.113160758078622,6.613116684296821,10.271361725632405,12.967634771639123
14.081340676297284,9.873600969849274,9.403553397693944,11.292169601459815,11.998672363176736,10.591455843683207,8.998229599315932,9.96156790995224
15.446848088294498,23.77442888667389,29.260527530404495,27.582489944112268,20.2576212665214,12.811536235347493,10.329599375818573,13.009592689075491
20.605686795198352,12.558923087623398,11.01888478289136,14.220740023438989,16.45213302229998,14.540622817563387,9.78063884101146,5.167254009908998
3.1779696258338035,3.3119762026378403,1.7662935877524037,-4.147750746110562,-12.562135128081982,-18.968162747472704,-19.667534747058603,-14.859138880264133
-18.770499816595255,-24.076487552714312,-23.70263167995074,-19.572128042913505,-15.6615259509698,-13.9487423239871,-14.274771981092433,-15.086948567034558
-14.290554165495164,-12.03903284749852,-10.968344835550994,-11.464017524206973,-9.961821392542936,-3.636476998989415,6.384868183047484,15.046667639259828
-14.025190236487905,-21.350864374687426,-19.574439070439773,-11.542443326040738,-3.407438325824452,1.222919782956965,1.5321377584049434,-0.19354719427204392
0.9253941450413095,6.541917606514696,11.859334511169148,11.622412802782016,7.152440375634747,5.137621615140349,11.590353014172951,25.04288955892388
0.9365323484273933,-8.49858809018474,-10.490209766019625,-7.439367401540217,-5.77871215558843,-8.606139970453748,-13.437623290534642,-16.16038098592564
-14.622836965728796,-11.18108288499304,-11.608560849902414,-19.278710379664556,-31.503788837184022,-42.278326042895344,-46.78317455922648,-44.65492442194884
-5.788368607932809,-6.993320605108603,-4.3244018766236465,-1.790000200366415,-3.770897740629782,-9.960359695553038,-16.17683266348848,-18.03434145465714
-13.555067082179786,-5.504519826945764,0.09090432330497022,-0.25087906115106495,-4.425592467829597,-7.138706174488023,-4.490869436486026,2.4380803839995213
-1.2952952982978034,-0.9558886327573402,-0.024942408773118263,0.17855896245779185,-0.9573517813400167,-1.6849272216646307,-0.1455222086016874,3.4247825419210054
7.776339546698572,11.163480410946287,11.766596272952611,10.075611661751749,8.652879339822203,8.618081149788006,8.958163459329004,8.061891189352203
12.006278651970854,6.798369995237339,0.11716902761239645,-4.307927650796126,-4.638986255709705,-2.0731515919840593,0.47912421090297863,1.37231152070573
1.1027241654521107,0.8381197687057668,0.9876245668949726,0.595375826463003,-1.5451189407720243,-4.812199775711898,-6.917400140445671,-6.623011658113727
15.351402278765532,11.644556833428192,1.6302971951897423,-9.226912722658026,-14.163132695807853,-11.054205285821316,-3.1831364927251693,5.030978261146312
11.293577661496478,15.55467574387195,17.412230206422173,14.927731957389316,7.066034682069865,-3.215005583470224,-9.37525141003129,-6.981233212984285
-9.256673478978453,-8.053424982702456,-12.33480386804554,-19.04122476609079,-24.08287116727893,-25.927931991818575,-26.18571330658129,-26.215732577646733
-25.139586230589217,-21.50343738590773,-16.30536106579823,-13.632098969851176,-16.975856560335234,-24.794049404803182,-30.91737587389298,-29.99446838261907
15.771830704135407,6.39136506233762,-7.896184699352659,-18.501008831897565,-19.76455947972805,-12.240673771451181,-0.2715260473592682,11.388393741781195
19.687051508810157,23.967262550291274,23.745692222834208,18.5859562112187,10.02138264726475,1.6797729104085173,-1.9860657479638548,0.5195268910840367
34.58625269914735,28.61409683790065,6.004738636040727,-21.76901834471204,-39.39549594184551,-39.48420230947978,-25.280915396523262,-5.871102155152956
10.887531594802951,22.65725394558845,28.47736150774454,26.23125684735613,15.5622592291986,-0.08674585285523406,-13.150044082614867,-17.401388149268218
-39.80628827929972,-36.4111985420662,-35.043631319717605,-33.4641151049552,-30.084826707125405,-26.55492980179502,-26.955214277242817,-32.883754310908174
-41.02185128271991,-45.92477966777393,-44.51224700605906,-38.659849699124166,-33.00949747182563,-29.840198655591028,-27.732433332177997,-24.648834842080618
8.132127902213126,7.563945249432642,0.8203921401228813,-6.356032097111385,-6.823923294972216,1.4433741759039354,13.597358546768119,21.9611383722632
20.932116216629854,10.259564615991547,-5.39376677964363,-20.22617817311498,-30.360707199089916,-33.81315900683658,-29.233034006423203,-17.394173322102745
4.616266715647028,-0.709576961694312,-4.953751971660223,-5.617038890718423,-2.6349059757830138,1.7743736026527708,5.050043920952644,6.32840025885328
6.163827506583767,5.284286746393637,3.5716100279323495,0.019159794787399154,-5.55046031971332,-11.198414767548574,-13.85445111684383,-12.353303697425492
-5.4505554827804215,-5.754035109362597,-8.82885437914034,-13.867909835429765,-16.96526691702661,-14.39154643643012,-7.322852065830655,-0.37731787537195594
3.1091217224978482,2.3634962462964904,-1.253476288225905,-4.550553066762724,-5.188729493962546,-3.7040231302107185,-1.382034754479107,1.1885573045313027
1.1510941981841771,8.154667150463203,9.122513048600547,4.917861657111773,2.2749815913356137,6.201149652843878,14.001107250007665,19.738931578237537
20.472344130376335,17.800606543777107,15.597698129853406,15.621029563290424,16.00573111031029,14.582534128246262,12.045823507159886,9.999794591179002
-23.01822942598048,-15.617258132493879,-12.450017713334196,-13.622393821585437,-14.035200795049803,-8.444679824876573,2.0702274779139556,11.82673223036349
17.328155224343277,18.808459001070702,18.02124667637571,16.902308847757364,15.66697910727363,12.772487518675678,8.772212207095366,6.249873901133823
5.40597684983869,7.850855851362128,5.886293029441685,1.4397719296555849,-0.2697717874172788,3.3702187612861896,8.939873032182039,11.605938960430784
9.200860818857805,3.036031453596011,-3.5730207548145483,-8.488072518691684,-11.415951178059508,-11.834443237735666,-8.190831275073236,-0.28363432281376255
-14.962661188971511,-12.904992369187312,-16.371352188340154,-23.907114159830314,-27.286703563929514,-22.195055814195513,-13.79829114906676,-8.857693873998457
-10.465553491955278,-16.5847853004196,-21.543111669798414,-22.935086458195624,-22.455676061028704,-19.92255134007612,-12.319830133043599,0.40997882138250397
-21.674190877450048,-21.729878879256468,-25.557548632325744,-29.978494527226584,-28.68915325763897,-16.874596166082505,2.931809852456743,22.51220383697117
36.269845186657236,43.4748108708168,45.6431176636778,45.769161996730176,45.75148413739265,44.31993690051496,40.88737032947694,36.87612510964123
-3.3419376353429016,5.834017215054861,4.594441822601723,-7.093150517809358,-21.217299708211318,-27.83533966098144,-23.68635784024587,-13.306275560472397
-4.38704795605727,-1.5588144565121103,-3.222390673474016,-4.139824960898646,-0.28812695517523945,8.729531952765539,20.717940544984067,32.438249385464204
-9.309944940694894,-8.215502607053196,-10.604104213145161,-15.249097592839728,-17.6882524474823,-14.273083179838837,-7.01486214421881,-1.275498054338298
-0.47246863557090046,-4.365173624614889,-9.935001074264061,-13.212065385321154,-12.45707423909833,-9.233673821959657,-5.561528630921236,-2.3347293164974388
3.3185449482307336,4.215878789065015,3.5518100472782734,1.3721602543890177,-1.9519299143783349,-5.802349285976821,-9.116160646783204,-10.004235795074358
-7.2801586784476156,-2.414293003055685,1.4470358543842834,1.9076421011208207,-0.971799590045701,-4.281664461280765,-4.572036966839806,-1.0260289961842317
7.538002620597968,1.3248260706283297,-10.538157906090305,-25.19606566238484,-36.91183255605109,-41.975096541097926,-40.695492397179905,-35.76827213456342
-29.79971869099135,-23.856008816556955,-18.25188245652333,-14.061001867082355,-12.25453704361907,-11.2456364155729,-8.016314916425083,-1.8227148516527203
6.256356080760153,7.825038913018183,9.303812311860977,8.939877900372405,6.021575810572714,0.9122954872483677,-5.515688987408378,-10.520766519671517
-10.598308862069354,-5.316529116046974,1.9549399129311666,6.775961237453758,7.138334698316324,5.842158373328478,7.979405906188445,15.517896345795853
8.84654715458559,14.348094379801147,13.36071193827642,7.802091663243369,2.1590447062623648,-0.7496778034765413,-0.5660148706413087,1.7290557992467792
5.232712355889742,10.103889160338047,15.810117385877643,19.440275773604256,18.066916509693478,12.04436362907082,4.334736952413936,-2.0728316252937815
11.723630252800657,11.6832286342195,-3.6846061709387516,-25.802890993081558,-40.374560352650775,-39.409366306263436,-25.281854348405,-7.636186192933927
4.837558827461132,11.737498899732024,17.656034203414904,24.118191822318835,28.286494592079816,27.908271195759568,23.430006503121056,16.328211498417613
33.11629566773057,29.83958869566264,27.36073554810053,24.982601580235915,21.61609010971593,16.477527372852784,9.427593295190004,3.3687622533541193
2.412652684281441,6.548008490852614,11.172197009658072,11.21962090219969,5.573313905067266,-0.6825267291587989,-0.05224161143586503,10.470394091889075
40.22033434026669,40.23229980284647,29.70661784979439,10.068130338379785,-11.792864009905008,-27.146742599442373,-30.072772857214563,-20.450830524577327
-5.044142086994039,6.271345010050302,7.201389299637518,-1.8688101039637957,-15.001281066426467,-24.872094711098296,-28.20784094193181,-26.86348815021643
0.004591362744504668,1.0298901982379798,0.0518427643308379,-3.3843129213280196,-8.340826664838154,-12.876222530199822,-14.973003491424798,-12.986129483193313
-7.193468674943926,-0.2928668996525401,4.986634216872684,7.735153505605274,8.772977226323473,9.671818140226042,11.042386424624496,12.03129813577954
3.9224254233728426,7.19497467299426,7.42254140124028,5.152314842007274,2.315593980906563,0.7529388103586739,0.7026240092297494,1.470422673501802
2.1183019008942416,1.8302758927054965,1.0695313729525875,1.0824975123770928,2.6644323567390913,5.43301946927105,7.880121493382943,8.968757378495257
5.263453575525826,10.219526973135086,10.60876292356361,7.159994672677992,3.4884923392006217,2.1248857757640636,2.810334772002544,4.114711086435675
5.174942619759439,6.364375372199088,8.953526185295399,13.13811169406671,17.047382405683255,18.079362170715434,14.930737781732798,9.18120402918885
24.909676556793574,30.347339804549225,28.508719145920878,21.177938978411753,14.249652910263332,12.753492048261903,16.829459379495496,22.724198141602592
25.915567892362525,24.229150222009046,19.738166894606078,15.949599868207766,14.114815227669764,12.484844965963322,8.325934799090318,1.3014362269335864
-5.0545971223804615,-4.14589783636947,-0.6572833685908881,4.296723062258728,9.534802079391742,12.638582853996022,11.2121660686643,5.035604633945583
-3.304719292162299,-10.36669804826683,-13.842056938711302,-13.52190223476467,-11.007037217644498,-7.700012673637922,-3.7565109006096047,1.5490297265736706
9.34569518692877,5.255127143404339,4.258448619068227,6.660824388445491,12.952937928676956,20.094250424929946,23.148848348438463,20.087489467909766
13.551518197625041,8.407111132010948,8.148999258032815,12.107128911809674,15.881777348091214,16.136965202234496,13.51638094520792,11.227123516607634
25.87302504865801,37.310714440037074,39.11717558673116,31.931850875179386,21.698733038382624,15.01406736623155,14.275634220731197,17.498224781193294
21.112858787204452,23.026618960621185,24.55771649790626,28.07514193477833,34.082043404660666,40.223615424921434,42.828966571466935,40.33854319443119
-24.43712833624638,-23.13306461918557,-22.62698655417334,-21.494710132165203,-19.760668700773934,-18.832138818766587,-19.441120325841688,-20.55405472597868
-20.389950799821094,-18.030006677984346,-13.673879893233039,-8.422832983323877,-3.470742794792262,0.823008996526613,4.616921218686392,8.413247601776876
11.861440591317644,11.16470539674327,11.23419232110928,12.515164461810155,14.238228539552594,15.059798352962463,13.999333560756266,11.452175091474416
8.626474319294946,6.1840146376545455,4.43828736206666,3.5728337405769093,3.308656845843436,2.9534977321360376,2.196380309894409,1.8497867378304498
8.594555808464655,6.706103946303163,3.8216432476037765,0.7377834097960476,-2.382201942046289,-5.257739084290875,-7.089555619864338,-7.684012572483281
-7.502535405417565,-6.289638801558868,-3.4450271875398464,0.3792710666032404,3.2546431695984386,3.5182754710833066,0.6755219510837027,-4.204460907025801
3.9396478365768655,-0.02531769889884783,-3.9127269049433018,-8.476664405060829,-14.019733224789999,-19.42910522562717,-21.79675654971143,-19.70433155203537
-14.736631593914492,-9.153023120941633,-4.66737606960936,-2.4521713392461817,-2.909261275238008,-5.876518263608273,-11.070943089283466,-17.56096380243965
-6.1588624170375255,-12.011409802931363,-15.584630479175633,-17.54448967473339,-19.60222688320013,-21.663341339801033,-20.8879620854669,-15.133487066776153
-4.956259136694606,7.343957218750521,17.939903459473705,23.02337368243355,21.13499112117249,13.4428203927372,2.3874055380837005,-9.59741290604593
8.324854122511212,13.841569813693678,14.683516874989099,10.043816400178365,1.0853502599734313,-9.256920460805764,-16.413046575940516,-17.580869491805544
-13.692380265824594,-7.327357726788775,-0.9259290250511745,3.0715349830767296,2.8180790151958175,-1.503673571944673,-8.162284021125473,-14.624484847081753
12.45941846938875,16.161165267637333,17.800076697403266,14.71528744988763,6.718881754350886,-4.352209171141796,-13.861152087914256,-17.73243837281592
-15.998749632131094,-11.521631916713076,-7.233548136450567,-4.978955713653127,-5.39050169634929,-7.923895619388527,-11.837301293281374,-15.825208277421106
33.839397874213326,24.952000797818044,15.627621734328413,7.149914953683245,-0.6273788182501798,-6.989984445538276,-9.99181910188413,-8.881299561188019
-4.375321914688846,2.4757116311228438,9.263765121807866,12.755677131803095,11.044109394305382,4.442900511957562,-5.099982811832195,-14.938974921440169
12.434872781920166,15.419632508247364,16.01078241509638,14.415886497341443,11.849819703736548,10.07633669605402,10.480403055631326,12.514410039099191
14.731148209006307,17.307715624878362,21.653819424624327,27.438341338396352,31.767258116547254,31.540579514250336,25.422110273315084,15.39926101216357
2.551557968334209,3.3796946273411024,3.079096154999724,1.0585733549298855,-2.5320487923165986,-6.254377495769289,-8.048194003343138,-7.352379761792399
-5.3324143913113975,-2.7700426273737353,0.3012106630697504,3.029811230355902,4.022444887846324,2.982247856076983,0.5439044064900336,-1.9579883897636952
-7.895971084445921,-7.440531827966934,-4.018825545932362,-1.4245808335111572,-2.4395445517373515,-7.434870094494062,-13.519004818244243,-16.384943229965643
-14.43005520992491,-9.602542487234615,-5.3868366985905585,-4.753810303392671,-7.883949761476475,-12.118221407394632,-14.405361603724806,-12.81163259316639
-22.51343629357329,-22.195663174063522,-15.951228060831056,-7.255050039063985,-1.6001464955425573,-2.810079593631753,-8.587934756531265,-12.522376332807784
-10.984038952039747,-5.603245450172162,-1.192239486164834,-1.2497661826042825,-3.8898642618028436,-4.362024561770602,-0.9221534216794609,3.322639097352652
