CP3,C3,F5,PO3,PO4,F6,C4,CP4
10281.17578125,9855.5087890625,10042.056640625,10427.154296875,10322.4140625,9971.9833984375,9918.205078125,10416.224609375
10398.65625,10121.8525390625,9821.9814453125,10305.046875,10415.3525390625,10233.7001953125,9787.3134765625,10175.49609375
-298.596923828125,-1325.81591796875,-1301.273681640625,-252.99935913085938,-200.29396057128906,-966.9363403320312,-1516.72216796875,-412.7919616699219
-111.91516876220703,-608.39208984375,-1569.69580078125,-710.785400390625,-118.15130615234375,-340.573486328125,-1509.0107421875,-1054.7786865234375
-664.9196166992188,-531.5467529296875,-1431.2938232421875,-1232.8773193359375,-1008.57763671875,-347.0778503417969,-1352.6380615234375,-1186.542236328125
-1231.603271484375,-336.8183898925781,-1191.5714111328125,-1269.6236572265625,-1283.83935546875,-468.5148620605469,-799.432373046875,-1353.9791259765625
-31827.494140625,-31937.666015625,-31985.07421875,-31915.873046875,-31854.65234375,-31863.1015625,-31934.783203125,-31886.033203125
-31888.6484375,-31856.998046875,-31984.806640625,-31911.380859375,-31906.41796875,-31862.4296875,-31982.392578125,-31935.990234375
-16933.0546875,-17177.3359375,-17209.3203125,-16992.197265625,-16949.818359375,-17095.662109375,-17239.763671875,-17000.2421875
-16960.14453125,-17007.150390625,-17252.50390625,-17034.375,-16957.662109375,-16956.9921875,-17228.23046875,-17104.849609375
-99.7781753540039,-162.6759796142578,-815.123291015625,-867.2922973632812,-170.2532196044922,-101.85688781738281,-601.4183349609375,-1002.6097412109375
-318.3111572265625,-56.12522506713867,-400.65496826171875,-1004.1519775390625,-498.15325927734375,-65.58000946044922,-224.97027587890625,-910.7440795898438
106.55075073242188,40.50135803222656,-904.7091064453125,-1059.204345703125,5.766749382019043,112.11634063720703,-580.4300537109375,-1238.7781982421875
-180.9820556640625,180.57972717285156,-264.9351806640625,-1249.507080078125,-473.54400634765625,155.09873962402344,-44.994056701660156,-1073.75537109375
-492.7218017578125,-95.95602416992188,-1475.4161376953125,-2365.104736328125,-767.3800048828125,-72.62081146240234,-898.3388671875,-2475.276611328125
-1188.6209716796875,-130.48947143554688,-442.83270263671875,-2291.4111328125,-1682.8179931640625,-321.4627380371094,-168.37567138671875,-1867.4210205078125
10450.2890625,10328.9189453125,9910.091796875,10019.056640625,10455.787109375,10351.44921875,10005.376953125,9878.173828125
10386.720703125,10392.1513671875,10134.7939453125,9810.24609375,10309.6064453125,10440.23046875,10277.4873046875,9881.99609375
-158.04916381835938,-204.6525421142578,-1173.1982421875,-1346.9383544921875,-260.0401611328125,-156.50689697265625,-862.5984497070312,-1532.8824462890625
-459.7306213378906,-108.69651794433594,-543.61669921875,-1574.9931640625,-744.9835815429688,-107.89186096191406,-320.1886901855469,-1348.748779296875
-1242.197998046875,-777.3712158203125,-512.7713012695312,-1405.0751953125,-1178.29443359375,-1062.2889404296875,-309.52691650390625,-1319.8480224609375
-1175.343994140625,-1187.27978515625,-299.4686279296875,-1028.426025390625,-1236.7666015625,-1233.7491455078125,-489.63726806640625,-699.6542358398438
-31910.84375,-31865.24609375,-31945.578125,-31984.404296875,-31915.203125,-31903.46875,-31904.474609375,-32005.7265625
-31920.5,-31902.126953125,-31869.94140625,-31992.65234375,-31920.43359375,-31906.486328125,-31835.00390625,-31940.21484375
