Timestamp,CP3,C3,F5,PO3,PO4,F6,C4,CP4
1696528719465.762,-60801.25390625,-81720.203125,-67560.484375,-44542.10546875,-53404.19140625,-79522.265625,-73845.375,-48600.75390625,-47618.328125,-74342.3203125,-78678.6484375,-54816.10546875,-44156.8046875,-67079.3671875,-81418.390625,-62065.3125
1696528719469.6682,5505.50244140625,-11487.365234375,568.2259521484375,19312.10546875,11684.9091796875,-9822.0478515625,-4720.28564453125,16010.6416015625,16543.931640625,-5635.5224609375,-8751.8466796875,10950.587890625,19482.494140625,311.00213623046875,-11159.1298828125,5067.564453125
1696528719473.5745,-65658.6015625,-64641.9765625,-74230.6015625,-77710.3671875,-68461.1015625,-63048.80859375,-71628.328125,-78309.3046875,-71484.5546875,-62719.3671875,-68930.9609375,-77669.796875,-74224.6328125,-63845.62890625,-66344.375,-75965.3203125
1696528719477.4807,-96186.1640625,-95305.9921875,-105178.6015625,-108621.0859375,-99053.4453125,-93627.265625,-102517.3125,-109275.6796875,-102156.2890625,-93241.6953125,-99752.2890625,-108670.4375,-104988.6328125,-94364.2734375,-97088.1875,-106965.625
1696528719481.387,-50453.22265625,-50445.3125,-41882.89453125,-39981.0078125,-48197.015625,-52003.33984375,-44028.86328125,-39247.01953125,-45708.59765625,-52467.5625,-46369.55859375,-39511.6875,-43280.9296875,-51728.81640625,-48798.703125,-40593.22265625
1696528719485.2932,-86222.5625,-85298.5390625,-95116.828125,-98582.8515625,-89081.125,-83642.609375,-92462.984375,-99213.9765625,-92168.8125,-83281.1171875,-89721.3671875,-98608.734375,-94988.890625,-84414.8203125,-87085.6953125,-96912.5
1696528719489.1995,-34719.1171875,-40427.39453125,-36234.296875,-29942.103515625,-32619.1484375,-39841.33203125,-38027.28515625,-31022.765625,-30988.029296875,-38413.0546875,-39429.87890625,-32710.34375,-29951.958984375,-36396.97265625,-40267.6015625,-34698.93359375
1696528719493.1057,-98576.140625,-96955.890625,-105225.203125,-108859.8671875,-101074.0859375,-95727.3671875,-102885.1796875,-109183.9453125,-103721.828125,-95676.5390625,-100553.0625,-108487.375,-106100.7421875,-96893.5234375,-98342.65625,-106830.2421875
